-334.600006,-1795.099976,0.170958,-0.083989
-350.299988,-1821.199951,0.183400,-0.122572
-365.000000,-1848.000000,0.167329,-0.124503
-385.299988,-1872.599976,0.172097,-0.083041
-395.000000,-1885.599976,0.070079,-0.083041
-411.200012,-1911.199951,0.171781,-0.076250
-472.399994,-1989.300049,0.581738,-0.081609
-493.899994,-2016.099976,0.170189,-0.064615
-516.700012,-2040.099976,0.170468,-0.068343
-534.599976,-2065.000000,0.174415,-0.068743
-555.200012,-2085.699951,0.171539,-0.050217
-574.200012,-2108.600098,0.178696,-0.056792
-593.099976,-2129.199951,0.167691,-0.043443
-612.599976,-2149.300049,0.170758,-0.065031
-621.700012,-2159.500000,0.074687,-0.065031
-632.099976,-2169.000000,0.067367,-0.065031
-641.599976,-2178.300049,0.072000,-0.065031
-666.599976,-2205.600098,0.279267,-0.044691
-674.500000,-2213.899902,0.067858,-0.044691
-691.599976,-2231.300049,0.173053,-0.060570
-711.099976,-2248.199951,0.170980,-0.063233
-729.299988,-2265.800049,0.174158,-0.064265
-744.900024,-2279.100098,0.173427,-0.056159
-766.099976,-2288.899902,0.171779,-0.064532
-783.200012,-2303.399902,0.174384,-0.086003
-800.500000,-2315.300049,0.170751,-0.012600
-815.400024,-2330.300049,0.172372,0.032374
-829.799988,-2346.600098,0.191598,-0.005310
-838.099976,-2352.800049,0.056009,-0.005310
-846.200012,-2359.300049,0.074954,-0.005310
-853.900024,-2366.899902,0.070688,-0.005310
-860.799988,-2374.300049,0.067087,-0.005310
-868.700012,-2381.199951,0.073877,-0.005310
-887.099976,-2395.100098,0.171012,-0.031325
-902.200012,-2408.800049,0.174826,-0.073387
-917.400024,-2423.699951,0.172601,-0.082608
-947.500000,-2445.600098,0.373812,0.103730
-959.599976,-2460.699951,0.170261,0.227650
-969.500000,-2476.899902,0.176192,0.366800
-978.500000,-2492.100098,0.172015,0.442018
-985.099976,-2507.000000,0.178000,0.521064
-991.400024,-2524.600098,0.165864,0.597746
-992.599976,-2532.600098,0.070611,0.597746
-993.799988,-2540.600098,0.070606,0.597746
-995.200012,-2550.000000,0.074051,0.597746
-993.500000,-2567.699951,0.169308,0.558215
-988.200012,-2602.300049,0.377593,0.507632
-983.700012,-2618.300049,0.170646,0.468433
-976.299988,-2635.300049,0.172286,0.480235
-968.000000,-2650.399902,0.190227,0.471013
-963.799988,-2657.500000,0.057575,0.471013
-958.299988,-2664.199951,0.066266,0.471013
-946.400024,-2677.899902,0.177592,0.482332
-935.000000,-2691.699951,0.170276,0.487209
-921.599976,-2702.800049,0.171680,0.478270
-907.000000,-2713.199951,0.174597,0.508680
-891.700012,-2723.399902,0.175109,0.588093
-883.500000,-2726.100098,0.069321,0.588093
-874.700012,-2728.600098,0.072799,0.588093
-865.000000,-2731.000000,0.069258,0.588093
-847.400024,-2733.199951,0.171888,0.548994
-829.200012,-2735.100098,0.172900,0.475674
-813.299988,-2736.500000,0.180878,0.483264
-805.400024,-2735.699951,0.070261,0.483264
-797.299988,-2735.000000,0.061768,0.483264
-780.500000,-2730.800049,0.178051,0.522146
-766.200012,-2723.300049,0.167809,0.546331
-751.000000,-2716.500000,0.174392,0.528188
-737.799988,-2708.600098,0.178140,0.534513
-724.900024,-2699.199951,0.171261,0.505967
-702.299988,-2677.000000,0.372132,0.505967
-697.500000,-2670.199951,0.072293,0.505967
-689.000000,-2656.699951,0.185073,0.503371
-685.099976,-2650.199951,0.063603,0.503371
-682.599976,-2642.100098,0.070265,0.503371
-679.000000,-2626.100098,0.171004,0.528787
-674.700012,-2610.500000,0.171217,0.515322
-671.700012,-2594.199951,0.172803,0.466519
-663.700012,-2540.699951,0.578410,0.185872
-660.099976,-2524.199951,0.170386,0.055211
-656.500000,-2505.600098,0.172839,0.056642
-652.200012,-2481.199951,0.185844,0.094492
-648.400024,-2454.399902,0.162132,0.198955
-646.500000,-2440.000000,0.070080,0.198955
-646.799988,-2425.500000,0.074225,0.198955
-647.900024,-2410.699951,0.066779,0.198955
-651.099976,-2380.100098,0.176360,0.220626
-653.799988,-2351.000000,0.170422,0.166448
-656.099976,-2320.399902,0.178868,0.145841
-660.099976,-2289.600098,0.169836,0.169410
-663.000000,-2256.899902,0.166017,0.291949
-674.500000,-2225.000000,0.175000,0.313970
-689.200012,-2195.800049,0.173681,0.289286
-697.400024,-2170.300049,0.182912,0.248473
-708.900024,-2142.199951,0.159770,0.185023
-723.599976,-2112.600098,0.176501,0.142929
-731.000000,-2097.100098,0.072227,0.142929
-738.200012,-2084.199951,0.069192,0.142929
-748.400024,-2067.899902,0.073609,0.142929
-769.400024,-2029.500000,0.172054,0.185589
-799.200012,-1982.800049,0.171514,0.209974
-832.799988,-1943.000000,0.176437,0.200819
-864.799988,-1900.099976,0.175325,0.273973
-903.900024,-1861.099976,0.170123,0.289169
-945.500000,-1825.800049,0.183591,0.162070
-966.900024,-1806.500000,0.061539,0.162070
-985.500000,-1785.599976,0.073886,0.162070
-1020.099976,-1741.400024,0.170720,-0.186971
-1055.699951,-1700.099976,0.173678,-0.538608
-1079.000000,-1653.599976,0.170941,-0.570100
-1099.000000,-1602.699951,0.174575,-0.313387
-1113.199951,-1553.699951,0.171193,-0.108108
-1123.199951,-1527.500000,0.076254,-0.108108
-1135.199951,-1501.699951,0.067249,-0.108108
-1153.500000,-1450.599976,0.172272,-0.151168
-1162.599976,-1423.500000,0.073721,-0.151168
-1183.699951,-1344.599976,0.281208,-0.151168
-1184.400024,-1263.900024,0.263572,-0.196941
-1181.400024,-1209.500000,0.167335,-0.116879
-1180.300049,-1155.800049,0.179378,-0.112535
-1181.400024,-1101.199951,0.171859,-0.217247
-1177.800049,-1045.599976,0.173959,-0.314636
-1167.800049,-992.200012,0.171236,-0.366834
-1153.900024,-939.400024,0.166624,-0.333894
-1134.400024,-888.700012,0.181045,-0.309576
-1127.400024,-863.400024,0.071483,-0.309576
-1118.900024,-837.799988,0.070069,-0.309576
-1106.400024,-813.200012,0.085237,-0.309576
-1092.500000,-790.500000,0.062260,-0.309576
-1078.199951,-768.000000,0.069510,-0.309576
-1044.000000,-729.400024,0.175029,-0.420613
-1004.799988,-695.000000,0.177113,-0.485927
-960.500000,-668.299988,0.167070,-0.508015
-917.000000,-640.500000,0.173193,-0.615340
-867.500000,-620.299988,0.171297,-0.696733
-819.700012,-604.900024,0.173124,-0.692239
-766.700012,-599.200012,0.177628,-0.542003
-713.400024,-601.500000,0.177250,-0.397410
-659.599976,-602.599976,0.180184,-0.465654
-605.900024,-607.599976,0.160095,-0.647132
-557.799988,-617.200012,0.177699,-0.666955
-540.799988,-627.400024,0.064288,-0.666955
-486.299988,-653.200012,0.171436,-0.516437
-444.000000,-677.400024,0.173558,-0.458197
-402.600006,-712.099976,0.177766,-0.589407
-363.000000,-749.200012,0.173680,-0.685681
-326.399994,-788.099976,0.166244,-0.507748
-249.500000,-925.599976,0.586951,-0.568785
-230.399994,-977.500000,0.163907,-0.758785
-227.000000,-1000.500000,0.067343,-0.758785
-225.100006,-1052.099976,0.178124,-0.605570
-234.000000,-1108.500000,0.175801,-0.364687
-238.600006,-1134.000000,0.067702,-0.364687
-241.199997,-1159.500000,0.072739,-0.364687
-256.000000,-1320.800049,0.570821,-0.237987
-272.200012,-1371.099976,0.175073,-0.499026
-294.100006,-1424.199951,0.189248,-0.487608
-309.500000,-1447.699951,0.062417,-0.487608
-326.600006,-1469.500000,0.064939,-0.487608
-351.100006,-1512.300049,0.175136,-0.267398
-367.700012,-1563.800049,0.172994,-0.077248
-397.700012,-1610.300049,0.171234,-0.003279
-412.600006,-1634.000000,0.073832,-0.003279
-426.500000,-1657.099976,0.071326,-0.003279
-440.399994,-1681.000000,0.078804,-0.003279
-454.899994,-1705.599976,0.062869,-0.003279
-468.500000,-1730.800049,0.076170,-0.003279
-504.299988,-1804.500000,0.274070,-0.016978
-519.400024,-1827.400024,0.071429,-0.016978
-547.400024,-1874.199951,0.173926,-0.031026
-574.500000,-1922.300049,0.175013,-0.020257
-601.099976,-1967.699951,0.169382,-0.034505
-629.200012,-2010.599976,0.169699,-0.036336
-654.099976,-2050.800049,0.174759,-0.042977
-665.900024,-2071.399902,0.078592,-0.042977
-678.200012,-2091.699951,0.066233,-0.042977
-704.400024,-2128.899902,0.177002,-0.047138
-730.000000,-2167.100098,0.170983,-0.040247
-756.200012,-2204.899902,0.169750,-0.043376
-779.700012,-2241.000000,0.172677,-0.032607
-806.799988,-2277.100098,0.174640,-0.036535
-819.400024,-2294.399902,0.082964,-0.036535
-832.400024,-2306.899902,0.062923,-0.036535
-848.599976,-2321.100098,0.069407,-0.036535
-869.700012,-2354.699951,0.171496,-0.077848
-942.799988,-2459.600098,0.574198,0.051033
-966.700012,-2494.199951,0.176296,-0.027048
-989.299988,-2527.500000,0.169698,0.036086
-1020.700012,-2558.600098,0.166197,0.142113
-1042.199951,-2594.399902,0.177752,0.143395
-1081.400024,-2666.500000,0.375403,0.172273
-1090.000000,-2684.100098,0.073397,0.172273
-1109.199951,-2721.000000,0.168699,0.064565
-1132.699951,-2756.800049,0.176096,0.030826
-1152.599976,-2791.899902,0.176025,0.235007
-1167.199951,-2830.100098,0.173474,0.445996
-1177.599976,-2868.800049,0.171021,0.675328
-1181.900024,-2906.300049,0.173408,0.829109
-1178.800049,-2943.800049,0.170654,0.809018
-1169.500000,-2980.199951,0.173389,0.668154
-1155.599976,-3011.000000,0.174322,0.506467
-1142.900024,-3042.300049,0.168937,0.509696
-1127.199951,-3072.600098,0.169947,0.639908
-1101.699951,-3096.300049,0.173221,0.731820
-1090.900024,-3113.300049,0.072646,0.731820
-1079.900024,-3125.100098,0.071103,0.731820
-1066.099976,-3135.199951,0.068192,0.731820
-1031.599976,-3155.000000,0.174448,0.584397
-1003.299988,-3169.699951,0.170869,0.526507
-970.299988,-3186.899902,0.175099,0.689809
-898.700012,-3194.300049,0.397087,0.748348
-879.700012,-3192.600098,0.053647,0.748348
-862.900024,-3191.600098,0.067266,0.748348
-828.000000,-3190.300049,0.170040,0.665507
-795.200012,-3182.500000,0.173592,0.584730
-761.900024,-3172.500000,0.170955,0.701710
-729.500000,-3154.800049,0.177427,0.630803
-716.599976,-3143.800049,0.075427,0.630803
-703.099976,-3131.699951,0.064948,0.630803
-687.799988,-3120.300049,0.076919,0.630803
-675.900024,-3108.800049,0.068545,0.630803
-667.599976,-3095.000000,0.071641,0.630803
-643.900024,-3068.399902,0.174469,0.572530
-625.299988,-3039.000000,0.171211,0.671133
-614.400024,-3006.699951,0.172547,0.544600
-602.400024,-2972.899902,0.172877,0.457065
-593.500000,-2939.399902,0.172976,0.362140
-574.599976,-2834.800049,0.572767,0.188485
-569.400024,-2752.100098,0.379802,0.268963
-567.299988,-2713.100098,0.170771,0.367400
-569.400024,-2694.100098,0.074334,0.367400
-572.900024,-2673.800049,0.068646,0.367400
-579.599976,-2632.699951,0.175050,0.316117
-584.000000,-2611.899902,0.067632,0.316117
-595.500000,-2572.399902,0.175285,0.234391
-608.900024,-2530.100098,0.172775,0.251003
-622.599976,-2489.000000,0.173850,0.361541
-642.200012,-2449.300049,0.177044,0.431948
-667.200012,-2407.500000,0.167024,0.332446
-693.099976,-2368.800049,0.172550,0.257594
-724.299988,-2330.000000,0.172262,0.337539
-753.700012,-2289.399902,0.173121,0.424957
-789.400024,-2252.199951,0.186593,0.410959
-808.599976,-2231.899902,0.052952,0.410959
-932.200012,-2142.600098,0.579418,-0.107076
-978.099976,-2105.699951,0.179076,-0.272475
-1005.099976,-2064.199951,0.163612,-0.516420
-1043.099976,-2021.699951,0.181092,-0.722432
-1067.800049,-1975.900024,0.168963,-0.730472
-1079.900024,-1924.599976,0.169103,-0.430051
-1099.099976,-1822.099976,0.376815,-0.014697
-1112.500000,-1769.599976,0.178920,0.081759
-1121.000000,-1743.199951,0.063703,0.081759
-1142.599976,-1692.400024,0.172430,0.037617
-1165.400024,-1612.099976,0.275534,-0.399025
-1171.900024,-1585.699951,0.073306,-0.399025
-1178.800049,-1530.800049,0.174341,-0.588292
-1177.300049,-1478.500000,0.172087,-0.820021
-1169.500000,-1429.000000,0.174269,-0.857122
-1150.199951,-1383.000000,0.172281,-0.857122
-1119.699951,-1339.900024,0.183857,-0.549843
-1103.500000,-1318.400024,0.062361,-0.549843
-1088.000000,-1295.800049,0.064563,-0.549843
-1060.000000,-1250.500000,0.172388,-0.301603
-1027.699951,-1206.199951,0.176543,-0.380932
-993.700012,-1164.500000,0.175294,-0.539590
-950.200012,-1131.500000,0.168477,-0.631053
-927.900024,-1115.800049,0.079384,-0.631053
-905.500000,-1103.099976,0.064839,-0.631053
-856.400024,-1080.500000,0.177603,-0.513690
-832.000000,-1072.400024,0.070374,-0.513690
-782.200012,-1051.699951,0.172439,-0.471030
-731.799988,-1035.900024,0.178861,-0.546214
-705.599976,-1033.199951,0.084950,-0.546214
-677.299988,-1031.300049,0.057874,-0.546214
-623.799988,-1034.099976,0.172349,-0.508697
-569.200012,-1040.599976,0.170076,-0.525475
-519.500000,-1052.300049,0.170026,-0.577989
-341.899994,-1176.599976,0.878788,-0.936184
-328.299988,-1211.400024,0.174719,-1.381964
-323.100006,-1227.099976,0.076920,-1.381964
-319.200012,-1246.900024,0.076458,-1.381964
-316.000000,-1269.800049,0.067399,-1.381964
-315.600006,-1289.400024,0.068238,-1.381964
-322.899994,-1328.000000,0.167371,-1.338438
-339.799988,-1376.599976,0.173947,-0.863314
-351.600006,-1412.900024,0.176013,-0.518567
-373.399994,-1432.800049,0.171122,-0.262921
-396.200012,-1434.000000,0.168573,0.003745
-425.399994,-1419.199951,0.176882,0.181028
-454.399994,-1387.800049,0.174292,-0.018859
-454.500000,-1382.500000,0.069080,-0.018859
-449.399994,-1379.400024,0.072469,-0.018859
-448.100006,-1383.199951,0.070327,-0.018859
-450.000000,-1395.500000,0.179915,-0.043226
-445.600006,-1395.599976,0.066712,-0.043226
-447.399994,-1394.699951,0.077003,-0.043226
-450.899994,-1392.300049,0.069841,-0.043226
-450.600006,-1391.400024,0.071017,-0.043226
-448.899994,-1394.599976,0.172953,0.015613
-450.299988,-1391.500000,0.170779,-0.070274
-450.700012,-1392.099976,0.168012,-0.004894
-449.200012,-1393.699951,0.180688,0.031009
-450.399994,-1392.300049,0.165238,0.026116
-449.600006,-1393.199951,0.683240,-0.000915
-449.799988,-1393.000000,0.078685,-0.000915
